id,lat,lon,start,end,citation,EEZ
863,5.0056192099267145,105.2464609439607,2023-03-08,2023-03-25,possible venting from flaring dataset,
864,5.0056192099267145,105.2464609439607,2023-04-05,2023-04-14,possible venting from flaring dataset,
865,5.0056192099267145,105.2464609439607,2023-04-20,2023-04-24,possible venting from flaring dataset,
866,5.0056192099267145,105.2464609439607,2023-04-27,2023-05-01,possible venting from flaring dataset,
867,5.0056192099267145,105.2464609439607,2023-05-05,2023-05-09,possible venting from flaring dataset,
868,5.0056192099267145,105.2464609439607,2023-05-12,2023-05-16,possible venting from flaring dataset,
869,5.0056192099267145,105.2464609439607,2023-05-22,2023-05-24,possible venting from flaring dataset,
870,5.0056192099267145,105.2464609439607,2023-05-30,2023-05-31,possible venting from flaring dataset,
871,5.0056192099267145,105.2464609439607,2023-07-01,2023-07-05,possible venting from flaring dataset,
872,5.0056192099267145,105.2464609439607,2023-07-16,2023-07-18,possible venting from flaring dataset,
873,5.0056192099267145,105.2464609439607,2023-08-30,2023-09-01,possible venting from flaring dataset,
874,5.0056192099267145,105.2464609439607,2023-09-14,2023-09-16,possible venting from flaring dataset,
875,5.0056192099267145,105.2464609439607,2023-09-19,2023-09-21,possible venting from flaring dataset,
876,5.0056192099267145,105.2464609439607,2023-10-07,2023-10-11,possible venting from flaring dataset,
877,5.0056192099267145,105.2464609439607,2023-10-22,2023-10-28,possible venting from flaring dataset,
878,5.0056192099267145,105.2464609439607,2023-11-01,2023-11-07,possible venting from flaring dataset,
879,5.0056192099267145,105.2464609439607,2023-11-11,2023-11-17,possible venting from flaring dataset,
880,5.0056192099267145,105.2464609439607,2023-11-23,2023-11-25,possible venting from flaring dataset,
881,5.0056192099267145,105.2464609439607,2023-12-08,2023-12-12,possible venting from flaring dataset,
882,5.0056192099267145,105.2464609439607,2023-12-28,2023-12-30,possible venting from flaring dataset,
883,5.0056192099267145,105.2464609439607,2024-01-02,2024-01-04,possible venting from flaring dataset,
884,5.0056192099267145,105.2464609439607,2024-01-12,2024-01-19,possible venting from flaring dataset,
885,5.0056192099267145,105.2464609439607,2024-01-30,2024-02-03,possible venting from flaring dataset,
886,5.0056192099267145,105.2464609439607,2024-02-09,2024-02-18,possible venting from flaring dataset,
887,5.0056192099267145,105.2464609439607,2024-02-26,2024-02-28,possible venting from flaring dataset,
888,5.0056192099267145,105.2464609439607,2024-03-12,2024-03-19,possible venting from flaring dataset,
889,5.0056192099267145,105.2464609439607,2024-03-22,2024-03-26,possible venting from flaring dataset,
890,5.0056192099267145,105.2464609439607,2024-03-30,2024-04-03,possible venting from flaring dataset,
891,5.0056192099267145,105.2464609439607,2024-04-09,2024-04-10,possible venting from flaring dataset,
892,5.0056192099267145,105.2464609439607,2024-04-14,2024-04-15,possible venting from flaring dataset,
893,5.0056192099267145,105.2464609439607,2024-04-29,2024-05-20,possible venting from flaring dataset,
894,5.0056192099267145,105.2464609439607,2024-06-05,2024-06-12,possible venting from flaring dataset,
895,5.0056192099267145,105.2464609439607,2024-06-28,2024-07-04,possible venting from flaring dataset,
896,5.0056192099267145,105.2464609439607,2024-07-08,2024-07-09,possible venting from flaring dataset,
897,5.0056192099267145,105.2464609439607,2024-07-20,2024-07-22,possible venting from flaring dataset,
898,5.0056192099267145,105.2464609439607,2024-07-25,2024-08-01,possible venting from flaring dataset,
899,5.0056192099267145,105.2464609439607,2024-08-07,2024-08-16,possible venting from flaring dataset,
900,5.0056192099267145,105.2464609439607,2024-08-19,2024-08-21,possible venting from flaring dataset,
901,5.0056192099267145,105.2464609439607,2024-08-27,2024-09-07,possible venting from flaring dataset,
902,5.0056192099267145,105.2464609439607,2024-10-13,2024-10-15,possible venting from flaring dataset,
903,5.0056192099267145,105.2464609439607,2024-11-12,2024-11-14,possible venting from flaring dataset,
904,5.0056192099267145,105.2464609439607,2024-12-02,2024-12-09,possible venting from flaring dataset,
905,5.0056192099267145,105.2464609439607,2024-12-15,2024-12-26,possible venting from flaring dataset,
906,5.0056192099267145,105.2464609439607,2024-12-30,2025-01-03,possible venting from flaring dataset,
907,5.0056192099267145,105.2464609439607,2025-01-06,2025-01-08,possible venting from flaring dataset,
908,5.0056192099267145,105.2464609439607,2025-02-03,2025-02-04,possible venting from flaring dataset,
909,5.0056192099267145,105.2464609439607,2025-02-08,2025-02-09,possible venting from flaring dataset,
910,5.0056192099267145,105.2464609439607,2025-03-05,2025-03-09,possible venting from flaring dataset,
911,5.0056192099267145,105.2464609439607,2025-03-25,2025-04-05,possible venting from flaring dataset,
912,5.0056192099267145,105.2464609439607,2025-04-11,2025-04-13,possible venting from flaring dataset,
913,5.0056192099267145,105.2464609439607,2025-04-28,2025-04-30,possible venting from flaring dataset,
914,5.0056192099267145,105.2464609439607,2025-05-04,2025-05-05,possible venting from flaring dataset,
915,5.0056192099267145,105.2464609439607,2025-05-09,2025-05-18,possible venting from flaring dataset,
916,5.0056192099267145,105.2464609439607,2025-05-21,2025-05-23,possible venting from flaring dataset,
917,5.0056192099267145,105.2464609439607,2025-05-31,2025-06-02,possible venting from flaring dataset,
918,5.0056192099267145,105.2464609439607,2025-06-05,2025-06-06,possible venting from flaring dataset,
919,5.0056192099267145,105.2464609439607,2025-06-23,2025-06-24,possible venting from flaring dataset,
920,5.0056192099267145,105.2464609439607,2025-06-30,2025-07-02,possible venting from flaring dataset,
921,5.0056192099267145,105.2464609439607,2025-07-05,2025-07-07,possible venting from flaring dataset,
922,5.011533997337387,105.28900549201992,2020-01-08,2020-01-10,possible venting from flaring dataset,
923,5.011533997337387,105.28900549201992,2020-01-16,2020-01-17,possible venting from flaring dataset,
924,5.011533997337387,105.28900549201992,2020-01-21,2020-01-22,possible venting from flaring dataset,
925,5.011533997337387,105.28900549201992,2020-01-31,2020-02-04,possible venting from flaring dataset,
926,5.011533997337387,105.28900549201992,2020-02-12,2020-02-14,possible venting from flaring dataset,
927,5.011533997337387,105.28900549201992,2020-02-20,2020-02-21,possible venting from flaring dataset,
928,5.011533997337387,105.28900549201992,2020-03-18,2020-03-20,possible venting from flaring dataset,
929,5.011533997337387,105.28900549201992,2020-03-23,2020-03-25,possible venting from flaring dataset,
930,5.011533997337387,105.28900549201992,2020-04-02,2020-04-04,possible venting from flaring dataset,
931,5.011533997337387,105.28900549201992,2020-04-07,2020-04-09,possible venting from flaring dataset,
932,5.011533997337387,105.28900549201992,2020-04-12,2020-04-16,possible venting from flaring dataset,
933,5.011533997337387,105.28900549201992,2020-04-20,2020-04-24,possible venting from flaring dataset,
934,5.011533997337387,105.28900549201992,2020-04-27,2020-05-04,possible venting from flaring dataset,
935,5.011533997337387,105.28900549201992,2020-05-25,2020-05-26,possible venting from flaring dataset,
936,5.011533997337387,105.28900549201992,2020-06-04,2020-06-13,possible venting from flaring dataset,
937,5.011533997337387,105.28900549201992,2020-06-19,2020-06-23,possible venting from flaring dataset,
938,5.011533997337387,105.28900549201992,2020-07-01,2020-07-03,possible venting from flaring dataset,
939,5.011533997337387,105.28900549201992,2020-07-09,2020-07-13,possible venting from flaring dataset,
940,5.011533997337387,105.28900549201992,2020-08-10,2020-08-12,possible venting from flaring dataset,
941,5.011533997337387,105.28900549201992,2020-08-15,2020-08-22,possible venting from flaring dataset,
942,5.011533997337387,105.28900549201992,2020-08-25,2020-09-03,possible venting from flaring dataset,
943,5.011533997337387,105.28900549201992,2020-09-19,2020-09-21,possible venting from flaring dataset,
944,5.011533997337387,105.28900549201992,2020-09-29,2020-10-01,possible venting from flaring dataset,
945,5.011533997337387,105.28900549201992,2020-11-16,2020-11-25,possible venting from flaring dataset,
946,5.011533997337387,105.28900549201992,2020-12-03,2020-12-05,possible venting from flaring dataset,
947,5.011533997337387,105.28900549201992,2020-12-11,2020-12-12,possible venting from flaring dataset,
948,5.011533997337387,105.28900549201992,2020-12-26,2020-12-30,possible venting from flaring dataset,
949,5.011533997337387,105.28900549201992,2021-01-17,2021-01-19,possible venting from flaring dataset,
950,5.011533997337387,105.28900549201992,2021-01-22,2021-01-31,possible venting from flaring dataset,
951,5.011533997337387,105.28900549201992,2021-02-04,2021-02-10,possible venting from flaring dataset,
952,5.011533997337387,105.28900549201992,2021-02-14,2021-03-02,possible venting from flaring dataset,
953,5.011533997337387,105.28900549201992,2021-03-16,2021-03-17,possible venting from flaring dataset,
954,5.011533997337387,105.28900549201992,2021-03-28,2021-04-06,possible venting from flaring dataset,
955,5.011533997337387,105.28900549201992,2021-04-10,2021-04-21,possible venting from flaring dataset,
956,5.011533997337387,105.28900549201992,2021-04-25,2021-05-09,possible venting from flaring dataset,
957,5.011533997337387,105.28900549201992,2021-05-12,2021-05-19,possible venting from flaring dataset,
958,5.011533997337387,105.28900549201992,2021-05-22,2021-05-26,possible venting from flaring dataset,
959,5.011533997337387,105.28900549201992,2021-05-30,2021-06-08,possible venting from flaring dataset,
960,5.011533997337387,105.28900549201992,2021-06-14,2021-06-15,possible venting from flaring dataset,
961,5.011533997337387,105.28900549201992,2021-06-24,2021-06-28,possible venting from flaring dataset,
962,5.011533997337387,105.28900549201992,2021-07-01,2021-07-03,possible venting from flaring dataset,
963,5.011533997337387,105.28900549201992,2021-07-11,2021-07-13,possible venting from flaring dataset,
964,5.011533997337387,105.28900549201992,2021-07-16,2021-07-18,possible venting from flaring dataset,
965,5.011533997337387,105.28900549201992,2021-07-31,2021-08-09,possible venting from flaring dataset,
966,5.011533997337387,105.28900549201992,2021-08-30,2021-09-01,possible venting from flaring dataset,
967,5.011533997337387,105.28900549201992,2021-09-19,2021-09-23,possible venting from flaring dataset,
968,5.011533997337387,105.28900549201992,2021-10-07,2021-10-11,possible venting from flaring dataset,
969,5.011533997337387,105.28900549201992,2021-10-19,2021-10-21,possible venting from flaring dataset,
970,5.011533997337387,105.28900549201992,2021-10-24,2021-11-10,possible venting from flaring dataset,
971,5.011533997337387,105.28900549201992,2021-11-13,2021-11-17,possible venting from flaring dataset,
972,5.011533997337387,105.28900549201992,2022-04-12,2022-04-19,possible venting from flaring dataset,
973,5.011533997337387,105.28900549201992,2022-04-22,2022-05-06,possible venting from flaring dataset,
974,5.011533997337387,105.28900549201992,2022-05-10,2022-05-14,possible venting from flaring dataset,
975,5.011533997337387,105.28900549201992,2022-05-17,2022-05-26,possible venting from flaring dataset,
976,5.011533997337387,105.28900549201992,2022-06-06,2022-06-13,possible venting from flaring dataset,
977,5.011533997337387,105.28900549201992,2022-06-16,2022-06-23,possible venting from flaring dataset,
978,5.011533997337387,105.28900549201992,2022-06-26,2022-07-05,possible venting from flaring dataset,
979,5.011533997337387,105.28900549201992,2022-07-24,2022-07-25,possible venting from flaring dataset,
980,5.011533997337387,105.28900549201992,2022-07-29,2022-07-30,possible venting from flaring dataset,
981,5.011533997337387,105.28900549201992,2022-08-13,2022-08-17,possible venting from flaring dataset,
982,5.011533997337387,105.28900549201992,2022-10-29,2022-11-02,possible venting from flaring dataset,
983,5.011533997337387,105.28900549201992,2022-11-16,2022-11-17,possible venting from flaring dataset,
984,5.011533997337387,105.28900549201992,2022-11-21,2022-12-02,possible venting from flaring dataset,
985,5.011533997337387,105.28900549201992,2023-01-12,2023-01-14,possible venting from flaring dataset,
986,5.011533997337387,105.28900549201992,2023-02-19,2023-03-02,possible venting from flaring dataset,
987,5.011533997337387,105.28900549201992,2023-03-11,2023-03-12,possible venting from flaring dataset,
988,5.011533997337387,105.28900549201992,2023-03-16,2023-03-20,possible venting from flaring dataset,
989,5.011533997337387,105.28900549201992,2023-04-05,2023-04-11,possible venting from flaring dataset,
990,5.011533997337387,105.28900549201992,2023-04-22,2023-04-29,possible venting from flaring dataset,
991,5.011533997337387,105.28900549201992,2023-05-02,2023-05-09,possible venting from flaring dataset,
992,5.011533997337387,105.28900549201992,2023-05-17,2023-05-19,possible venting from flaring dataset,
993,5.011533997337387,105.28900549201992,2023-06-06,2023-06-10,possible venting from flaring dataset,
994,5.011533997337387,105.28900549201992,2023-06-14,2023-06-18,possible venting from flaring dataset,
995,5.011533997337387,105.28900549201992,2023-06-21,2023-06-25,possible venting from flaring dataset,
996,5.011533997337387,105.28900549201992,2023-06-29,2023-07-05,possible venting from flaring dataset,
