sgi,glint_alpha,sid
-0.35969869159759715,15.8375225,20230831T032521_20230831T034140_T48NTP
-0.40758819552313513,19.071695,20230831T032521_20230831T034140_T48NTP
-0.3343496106939152,10.576836,20230831T032521_20230831T034140_T48NTP
-0.3458397518744557,16.363632,20230831T032521_20230831T034140_T48NTP
-0.36863542819834316,18.012787,20230831T032521_20230831T034140_T48NTP
-0.4446886366911344,18.010633,20230831T032521_20230831T034140_T48NTP
-0.36707663980466226,19.304735,20230831T032521_20230831T034140_T48NTP
-0.31570093827765294,10.67634,20230831T032521_20230831T034140_T48NTP
-0.43546099635558283,18.586508,20230831T032521_20230831T034140_T48NTP
-0.2965451508215212,12.231869,20230831T032521_20230831T034140_T48NTP
-0.4189473547719741,18.628141,20230831T032521_20230831T034140_T48NTP
-0.2862487750363303,12.08077,20230831T032521_20230831T034140_T48NTP
-0.36348049675189575,16.096012,20230831T032521_20230831T034140_T48NTP
-0.315312563412468,11.678553,20230831T032521_20230831T034140_T48NTP
-0.3757911498554066,15.105751,20230831T032521_20230831T034140_T48NTP
-0.300911849147349,14.932056,20230831T032521_20230831T034140_T48NTP
-0.4499205059192878,18.615232,20230831T032521_20230831T034140_T48NTP
-0.3271027943134806,14.684096,20230831T032521_20230831T034140_T48NTP
-0.36548442517691665,15.303573,20230831T032521_20230831T034140_T48NTP
-0.3847835508185348,16.290745,20230831T032521_20230831T034140_T48NTP
-0.3124784030054711,11.162091,20230831T032521_20230831T034140_T48NTP
-0.3305385367696775,12.167856,20230831T032521_20230831T034140_T48NTP
-0.338393444657856,15.028372,20230831T032521_20230831T034140_T48NTP
-0.40986017195326213,19.210894,20230831T032521_20230831T034140_T48NTP
-0.29429579994472055,12.076329,20230831T032521_20230831T034140_T48NTP
-0.23080048114824553,15.091985,20230831T032521_20230831T034140_T48NTP
-0.437996642394871,18.913557,20230831T032521_20230831T034140_T48NTP
-0.446997779323922,19.61415,20230831T032521_20230831T034140_T48NTP
-0.5168112767205364,19.55461,20230831T032521_20230831T034140_T48NTP
-0.33099754872525283,15.104966,20230831T032521_20230831T034140_T48NTP
-0.37315295764482137,16.018488,20230831T032521_20230831T034140_T48NTP
-0.36332328354882926,15.155757,20230831T032521_20230831T034140_T48NTP
-0.36346276610363404,14.85146,20230831T032521_20230831T034140_T48NTP
-0.43498411862116854,19.259666,20230831T032521_20230831T034140_T48NTP
-0.27235839620480196,11.586771,20230831T032521_20230831T034140_T48NTP
-0.40712589974054725,19.129774,20230831T032521_20230831T034140_T48NTP
-0.38598901453868717,17.882755,20230831T032521_20230831T034140_T48NTP
-0.4012448482308655,15.548998,20230831T032521_20230831T034140_T48NTP
-0.25595855346324214,11.306567,20230831T032521_20230831T034140_T48NTP
-0.4678849737665875,18.107931,20230831T032521_20230831T034140_T48NTP
-0.3221798994197544,12.349096,20230831T032521_20230831T034140_T48NTP
-0.5504950375997977,11.847344,20230831T032521_20230831T034140_T48NTP
-0.38529227325169974,14.857535,20230831T032521_20230831T034140_T48NTP
-0.4068314397457922,15.548998,20230831T032521_20230831T034140_T48NTP
-0.26364507687897054,10.990694,20230831T032521_20230831T034140_T48NTP
-0.3746963773250389,15.237106,20230831T032521_20230831T034140_T48NTP
-0.3770232964402381,14.862076,20230831T032521_20230831T034140_T48NTP
-0.405759778389629,16.65019,20230831T032521_20230831T034140_T48NTP
-0.37080534785121494,15.284385,20230831T032521_20230831T034140_T48NTP
-0.41212402916513696,19.855976,20230831T032521_20230831T034140_T48NTP
-0.4269586829903854,19.586632,20230831T032521_20230831T034140_T48NTP
-0.40032709172886033,15.194257,20230831T032521_20230831T034140_T48NTP
-0.3822548041956064,15.593489,20230831T032521_20230831T034140_T48NTP
-0.4443907207631412,18.468987,20230831T032521_20230831T034140_T48NTP
-0.3812383300207641,14.767742,20230831T032521_20230831T034140_T48NTP
-0.3689420393363012,14.42268,20230831T032521_20230831T034140_T48NTP
-0.3401976872620683,18.116127,20230831T032521_20230831T034140_T48NTP
-0.4596367244300926,19.980268,20230831T032521_20230831T034140_T48NTP
-0.4173553715430169,19.523209,20230831T032521_20230831T034140_T48NTP
-0.33086370331110404,14.607499,20230831T032521_20230831T034140_T48NTP
-0.34985300045604684,16.42917,20230831T032521_20230831T034140_T48NTP
-0.3916227934657915,18.556515,20230831T032521_20230831T034140_T48NTP
-0.38939253768930904,19.280724,20230831T032521_20230831T034140_T48NTP
-0.3465597022434724,15.7632475,20230831T032521_20230831T034140_T48NTP
-0.2893785519557927,11.603015,20230831T032521_20230831T034140_T48NTP
-0.30027086542439463,15.126483,20230831T032521_20230831T034140_T48NTP
-0.40803173880842775,19.855976,20230831T032521_20230831T034140_T48NTP
-0.4092225360434294,19.569082,20230831T032521_20230831T034140_T48NTP
-0.3470270170130985,14.482654,20230831T032521_20230831T034140_T48NTP
-0.39118823606035774,19.161543,20230831T032521_20230831T034140_T48NTP
-0.4471583867966556,18.716677,20230831T032521_20230831T034140_T48NTP
-0.39314845423853423,18.836473,20230831T032521_20230831T034140_T48NTP
-0.34833915466941623,15.275716,20230831T032521_20230831T034140_T48NTP
-0.36152953598336873,15.040825,20230831T032521_20230831T034140_T48NTP
-0.37389380462595745,14.483651,20230831T032521_20230831T034140_T48NTP
-0.4529853440657923,18.663647,20230831T032521_20230831T034140_T48NTP
-0.2945320300041198,11.772121,20230831T032521_20230831T034140_T48NTP
-0.4348422317820974,18.836473,20230831T032521_20230831T034140_T48NTP
-0.3161649763105376,11.908751,20230831T032521_20230831T034140_T48NTP
-0.35186158923614225,14.185849,20230831T032521_20230831T034140_T48NTP
-0.43896484806654706,19.647419,20230831T032521_20230831T034140_T48NTP
-0.4005978951720015,19.210894,20230831T032521_20230831T034140_T48NTP
-0.34279227254697614,15.084167,20230831T032521_20230831T034140_T48NTP
-0.3485714296730932,11.419114,20230831T032521_20230831T034140_T48NTP
-0.37706236414683536,15.099093,20230831T032521_20230831T034140_T48NTP
-0.5958904093568917,20.25699,20230831T032521_20230831T034140_T48NTP
-0.3935821664619749,18.159273,20230831T032521_20230831T034140_T48NTP
-0.4138324273420427,18.057837,20230831T032521_20230831T034140_T48NTP
-0.43810709301506384,18.705467,20230831T032521_20230831T034140_T48NTP
-0.36884151779043156,15.284385,20230831T032521_20230831T034140_T48NTP
-0.39050674207932246,17.858395,20230831T032521_20230831T034140_T48NTP
-0.3243144256797412,12.231869,20230831T032521_20230831T034140_T48NTP
-0.42074929276517214,19.703938,20230831T032521_20230831T034140_T48NTP
-0.35076427490447915,15.214322,20230831T032521_20230831T034140_T48NTP
-0.3424515233045162,14.782313,20230831T032521_20230831T034140_T48NTP
-0.3702661564736081,15.275716,20230831T032521_20230831T034140_T48NTP
-0.32474028247476355,15.34695,20230831T032521_20230831T034140_T48NTP
-0.41763882531949603,18.731274,20230831T032521_20230831T034140_T48NTP
-0.3402266832813574,15.534457,20230831T032521_20230831T034140_T48NTP
-0.36441830895009425,15.884081,20230831T032521_20230831T034140_T48NTP
-0.4334505377763379,18.818981,20230831T032521_20230831T034140_T48NTP
-0.35452584640965107,11.892753,20230831T032521_20230831T034140_T48NTP
-0.4268209587720429,18.159273,20230831T032521_20230831T034140_T48NTP
-0.4334177144563959,18.780872,20230831T032521_20230831T034140_T48NTP
-0.37163917241657396,15.781904,20230831T032521_20230831T034140_T48NTP
-0.3522727428589107,18.159273,20230831T032521_20230831T034140_T48NTP
-0.15105893588027222,12.854489,20230831T032521_20230831T034140_T48NTP
-0.3539269768922234,12.955474,20230831T032521_20230831T034140_T48NTP
-0.30237738840652006,14.181724,20230831T032521_20230831T034140_T48NTP
-0.44257272538155773,15.534457,20230831T032521_20230831T034140_T48NTP
-0.3123067534445055,14.54516,20230831T032521_20230831T034140_T48NTP
-0.38477937851436295,15.593489,20230831T032521_20230831T034140_T48NTP
0.03303372031825834,12.439756,20230831T032521_20230831T034140_T48NTP
-0.2943984770652775,12.123951,20230831T032521_20230831T034140_T48NTP
-0.3804933547904215,14.376359,20230831T032521_20230831T034140_T48NTP
-0.4046692769629423,19.682747,20230831T032521_20230831T034140_T48NTP
-0.36003427298891416,15.621402,20230831T032521_20230831T034140_T48NTP
-0.32086328827191013,12.303344,20230831T032521_20230831T034140_T48NTP
-0.38585125539140175,19.119497,20230831T032521_20230831T034140_T48NTP
-0.3732362299162102,18.607443,20230831T032521_20230831T034140_T48NTP
-0.36639523427553855,15.262255,20230831T032521_20230831T034140_T48NTP
-0.3530280525916347,14.787144,20230831T032521_20230831T034140_T48NTP
-0.29216227837558456,11.741584,20230831T032521_20230831T034140_T48NTP
-0.3906777734172056,19.432444,20230831T032521_20230831T034140_T48NTP
-0.40259119857809034,18.933386,20230831T032521_20230831T034140_T48NTP
-0.5019821663455774,19.225792,20230831T032521_20230831T034140_T48NTP
-0.05924276878840617,11.220334,20230831T032521_20230831T034140_T48NTP
-0.41340782457170805,18.70617,20230831T032521_20230831T034140_T48NTP
-0.4150313265016334,18.683455,20230831T032521_20230831T034140_T48NTP
-0.4224078155916491,19.413794,20230831T032521_20230831T034140_T48NTP
-0.3658738324393253,16.219397,20230831T032521_20230831T034140_T48NTP
-0.43326194390271294,19.703938,20230831T032521_20230831T034140_T48NTP
-0.3255159553022498,11.898602,20230831T032521_20230831T034140_T48NTP
-0.3585972916464915,15.016631,20230831T032521_20230831T034140_T48NTP
-0.3425509865786793,10.870621,20230831T032521_20230831T034140_T48NTP
-0.3307420407066552,11.663949,20230831T032521_20230831T034140_T48NTP
-0.3499006102914263,16.011408,20230831T032521_20230831T034140_T48NTP
-0.5029450745538687,20.072275,20230831T032521_20230831T034140_T48NTP
-0.451629319920088,20.164454,20230831T032521_20230831T034140_T48NTP
-0.42036946658400726,19.302492,20230831T032521_20230831T034140_T48NTP
-0.36814040588249564,16.181059,20230831T032521_20230831T034140_T48NTP
-0.37011591283281264,14.862076,20230831T032521_20230831T034140_T48NTP
-0.4508572575961379,18.586508,20230831T032521_20230831T034140_T48NTP
-0.4068821686829266,15.481436,20230831T032521_20230831T034140_T48NTP
-0.3861385950802509,19.086603,20230831T032521_20230831T034140_T48NTP
-0.3982501722961795,12.886579,20230831T032521_20230831T034140_T48NTP
-0.36678202498464524,16.203348,20230831T032521_20230831T034140_T48NTP
-0.35966735816454043,19.00379,20230831T032521_20230831T034140_T48NTP
-0.3907953279083811,15.771616,20230831T032521_20230831T034140_T48NTP
-0.3538840745673599,14.490831,20230831T032521_20230831T034140_T48NTP
-0.388603354064844,16.45078,20230831T032521_20230831T034140_T48NTP
-0.3938330203818584,19.225792,20230831T032521_20230831T034140_T48NTP
-0.35433070297603986,15.267665,20230831T032521_20230831T034140_T48NTP
-0.4301435366785655,19.318935,20230831T032521_20230831T034140_T48NTP
-0.1085899516907746,15.706275,20230831T032521_20230831T034140_T48NTP
-0.4149541020858392,18.334536,20230831T032521_20230831T034140_T48NTP
-0.3217857317337576,10.7961235,20230831T032521_20230831T034140_T48NTP
-0.3819002631616004,15.28726,20230831T032521_20230831T034140_T48NTP
-0.386466167624826,14.879867,20230831T032521_20230831T034140_T48NTP
-0.30142791963010795,11.283866,20230831T032521_20230831T034140_T48NTP
-0.35345288968770894,14.782313,20230831T032521_20230831T034140_T48NTP
-0.42941608731243486,19.119497,20230831T032521_20230831T034140_T48NTP
-0.3748292735773209,16.203348,20230831T032521_20230831T034140_T48NTP
-0.27876520813133626,11.063006,20230831T032521_20230831T034140_T48NTP
-0.3894324869278808,16.65019,20230831T032521_20230831T034140_T48NTP
-0.38354372709116746,16.116154,20230831T032521_20230831T034140_T48NTP
-0.40998485452501743,18.010633,20230831T032521_20230831T034140_T48NTP
-0.40292381874142214,18.897272,20230831T032521_20230831T034140_T48NTP
-0.3795379813874171,12.223371,20230831T032521_20230831T034140_T48NTP
-0.45616639615412763,19.91778,20230831T032521_20230831T034140_T48NTP
-0.3152348771151268,14.364993,20230831T032521_20230831T034140_T48NTP
-0.30647773141048334,17.78297,20230831T032521_20230831T034140_T48NTP
-0.4246790516513791,18.818981,20230831T032521_20230831T034140_T48NTP
-0.3854838821973988,14.490831,20230831T032521_20230831T034140_T48NTP
-0.39514980489655666,19.703938,20230831T032521_20230831T034140_T48NTP
-0.4275157604426801,18.18865,20230831T032521_20230831T034140_T48NTP
-0.3326191896821394,15.856657,20230831T032521_20230831T034140_T48NTP
-0.5039306028409827,19.397123,20230831T032521_20230831T034140_T48NTP
-0.30108987962071926,11.908751,20230831T032521_20230831T034140_T48NTP
-0.26941917503582224,11.063006,20230831T032521_20230831T034140_T48NTP
-0.37893544447186733,18.207066,20230831T032521_20230831T034140_T48NTP
-0.31556504908844374,11.923091,20230831T032521_20230831T034140_T48NTP
-0.3575757666979867,15.609107,20230831T032521_20230831T034140_T48NTP
-0.36842106785686957,15.37405,20230831T032521_20230831T034140_T48NTP
-0.3834101614364836,16.396452,20230831T032521_20230831T034140_T48NTP
-0.40572467600257234,18.683455,20230831T032521_20230831T034140_T48NTP
-0.3853723819753271,18.307169,20230831T032521_20230831T034140_T48NTP
-0.38497379756221517,18.84652,20230831T032521_20230831T034140_T48NTP
-0.39941835633767747,18.334536,20230831T032521_20230831T034140_T48NTP
-0.39316987920762486,16.19037,20230831T032521_20230831T034140_T48NTP
-0.37674601820846854,14.572522,20230831T032521_20230831T034140_T48NTP
-0.30640818515859647,12.321377,20230831T032521_20230831T034140_T48NTP
-0.4057623085458495,15.609107,20230831T032521_20230831T034140_T48NTP
-0.34989927455664294,16.363632,20230831T032521_20230831T034140_T48NTP
-0.5300818723073372,18.107931,20230831T032521_20230831T034140_T48NTP
-0.5672766658949421,18.872286,20230831T032521_20230831T034140_T48NTP
-0.37890906915585787,19.03108,20230831T032521_20230831T034140_T48NTP
-0.4014900498549785,14.490831,20230831T032521_20230831T034140_T48NTP
-0.4257249344757151,12.955474,20230831T032521_20230831T034140_T48NTP
-0.4468881645462627,19.06881,20230831T032521_20230831T034140_T48NTP
-0.36494496037427526,15.35251,20230831T032521_20230831T034140_T48NTP
-0.38689642459907936,15.237106,20230831T032521_20230831T034140_T48NTP
-0.36373413802808696,15.028372,20230831T032521_20230831T034140_T48NTP
-0.36467651620376856,14.976524,20230831T032521_20230831T034140_T48NTP
-0.44292012964886246,19.61415,20230831T032521_20230831T034140_T48NTP
-0.07682247432143699,19.302492,20230831T032521_20230831T034140_T48NTP
-0.08672366602335317,12.439756,20230831T032521_20230831T034140_T48NTP
-0.3438542024529286,16.352055,20230831T032521_20230831T034140_T48NTP
-0.38731953271904007,15.481436,20230831T032521_20230831T034140_T48NTP
-0.31970259304094306,14.9931135,20230831T032521_20230831T034140_T48NTP
-0.35589633984404173,14.482654,20230831T032521_20230831T034140_T48NTP
-0.29837970027208854,12.038613,20230831T032521_20230831T034140_T48NTP
-0.43987822326560594,19.318935,20230831T032521_20230831T034140_T48NTP
-0.36441715581671286,15.029016,20230831T032521_20230831T034140_T48NTP
-0.28426016206566496,14.619777,20230831T032521_20230831T034140_T48NTP
-0.41112936232247776,19.432959,20230831T032521_20230831T034140_T48NTP
-0.37331266361929843,18.116127,20230831T032521_20230831T034140_T48NTP
-0.31895572561428154,15.029016,20230831T032521_20230831T034140_T48NTP
-0.3741146348806577,16.438189,20230831T032521_20230831T034140_T48NTP
-0.40191606538363894,18.607443,20230831T032521_20230831T034140_T48NTP
-0.12318477440074499,15.039917,20230831T032521_20230831T034140_T48NTP
-0.3698225039335192,15.95592,20230831T032521_20230831T034140_T48NTP
-0.3167185647690833,11.510177,20230831T032521_20230831T034140_T48NTP
-0.40679563625224685,18.307169,20230831T032521_20230831T034140_T48NTP
-0.35273785955750914,15.145761,20230831T032521_20230831T034140_T48NTP
-0.4206725854590411,12.244354,20230831T032521_20230831T034140_T48NTP
-0.35119162805979637,15.636942,20230831T032521_20230831T034140_T48NTP
-0.37918216351291834,16.096012,20230831T032521_20230831T034140_T48NTP
-0.24876305872711255,14.618817,20230831T032521_20230831T034140_T48NTP
-0.38973895615102805,15.447892,20230831T032521_20230831T034140_T48NTP
-0.303728059694835,15.171098,20230831T032521_20230831T034140_T48NTP
-0.4031971667452371,18.872286,20230831T032521_20230831T034140_T48NTP
-0.4000000111758709,18.260143,20230831T032521_20230831T034140_T48NTP
-0.3349614874410128,15.084167,20230831T032521_20230831T034140_T48NTP
-0.3671655898391158,18.057837,20230831T032521_20230831T034140_T48NTP
-0.6347826138598857,14.619777,20230831T032521_20230831T034140_T48NTP
-0.40303798655958617,19.663958,20230831T032521_20230831T034140_T48NTP
-0.36959208945412203,15.8375225,20230831T032521_20230831T034140_T48NTP
-0.3472595852390581,14.787144,20230831T032521_20230831T034140_T48NTP
-0.36954584167045335,14.248741,20230831T032521_20230831T034140_T48NTP
-0.38786280266908696,19.366755,20230831T032521_20230831T034140_T48NTP
-0.34631848949495664,14.862076,20230831T032521_20230831T034140_T48NTP
-0.41878668312938827,14.785498,20230831T032521_20230831T034140_T48NTP
-0.4445529941015206,20.164454,20230831T032521_20230831T034140_T48NTP
-0.3998681153877591,15.481436,20230831T032521_20230831T034140_T48NTP
-0.3262519184944101,14.198677,20230831T032521_20230831T034140_T48NTP
-0.38071693926828115,14.725025,20230831T032521_20230831T034140_T48NTP
-0.38107662459977426,18.13222,20230831T032521_20230831T034140_T48NTP
-0.38293915247635973,14.248741,20230831T032521_20230831T034140_T48NTP
-0.2997735625739737,11.603015,20230831T032521_20230831T034140_T48NTP
-0.3282691215985882,11.510177,20230831T032521_20230831T034140_T48NTP
-0.4019292381562878,15.575807,20230831T032521_20230831T034140_T48NTP
-0.4480431844103687,19.413794,20230831T032521_20230831T034140_T48NTP
-0.37309846615644954,15.796174,20230831T032521_20230831T034140_T48NTP
-0.43330822201326535,20.25699,20230831T032521_20230831T034140_T48NTP
-0.3611335916799576,16.524555,20230831T032521_20230831T034140_T48NTP
-0.38344101711666956,15.349543,20230831T032521_20230831T034140_T48NTP
-0.41087824582142296,19.682747,20230831T032521_20230831T034140_T48NTP
-0.3489108892485577,14.42268,20230831T032521_20230831T034140_T48NTP
-0.41111377297152907,18.18865,20230831T032521_20230831T034140_T48NTP
-0.32558136879064276,14.181724,20230831T032521_20230831T034140_T48NTP
-0.3909561881635575,18.628141,20230831T032521_20230831T034140_T48NTP
-0.4368980220972,19.318935,20230831T032521_20230831T034140_T48NTP
-0.3822212452236016,16.45078,20230831T032521_20230831T034140_T48NTP
-0.3449926141936071,15.016631,20230831T032521_20230831T034140_T48NTP
-0.38938697383061655,11.754718,20230831T032521_20230831T034140_T48NTP
-0.3403141388487453,14.706095,20230831T032521_20230831T034140_T48NTP
-0.36361660033447457,15.725994,20230831T032521_20230831T034140_T48NTP
-0.3105060580800335,11.220334,20230831T032521_20230831T034140_T48NTP
-0.32394366086333365,11.986795,20230831T032521_20230831T034140_T48NTP
-0.38999311931969816,16.149496,20230831T032521_20230831T034140_T48NTP
-0.35536207976463,14.362185,20230831T032521_20230831T034140_T48NTP
-0.3892812812311789,14.867016,20230831T032521_20230831T034140_T48NTP
-0.42682927771117435,17.78297,20230831T032521_20230831T034140_T48NTP
-0.43267669718547025,18.933386,20230831T032521_20230831T034140_T48NTP
-0.3645723857920042,15.398454,20230831T032521_20230831T034140_T48NTP
-0.41282051943345405,14.802991,20230831T032521_20230831T034140_T48NTP
-0.33021454606908807,11.586771,20230831T032521_20230831T034140_T48NTP
-0.27924530397279723,12.123951,20230831T032521_20230831T034140_T48NTP
-0.36292740861859646,15.015458,20230831T032521_20230831T034140_T48NTP
-0.4155184789663867,19.663958,20230831T032521_20230831T034140_T48NTP
-0.392389276323457,15.528016,20230831T032521_20230831T034140_T48NTP
-0.3493686136920078,12.389352,20230831T032521_20230831T034140_T48NTP
-0.39559430153693864,19.586632,20230831T032521_20230831T034140_T48NTP
-0.4881964054642515,14.953288,20230831T032521_20230831T034140_T48NTP
-0.5641693855067409,16.65019,20230831T032521_20230831T034140_T48NTP
-0.3161139374938613,10.747757,20230831T032521_20230831T034140_T48NTP
-0.28804635728591077,11.6235075,20230831T032521_20230831T034140_T48NTP
-0.365407110043688,15.819654,20230831T032521_20230831T034140_T48NTP
-0.4866737868163328,15.415294,20230831T032521_20230831T034140_T48NTP
-0.33776597574139716,14.602489,20230831T032521_20230831T034140_T48NTP
-0.35986572449599796,18.261417,20230831T032521_20230831T034140_T48NTP
-0.3670329486786804,16.42917,20230831T032521_20230831T034140_T48NTP
-0.37698031201436877,14.733687,20230831T032521_20230831T034140_T48NTP
-0.38681010393900067,18.45655,20230831T032521_20230831T034140_T48NTP
-0.44505178678573537,14.749511,20230831T032521_20230831T034140_T48NTP
-0.2711430183857116,10.747757,20230831T032521_20230831T034140_T48NTP
-0.39547269592906137,16.378489,20230831T032521_20230831T034140_T48NTP
-0.3661878413194295,15.609107,20230831T032521_20230831T034140_T48NTP
-0.6772334297041991,15.398454,20230831T032521_20230831T034140_T48NTP
-0.25350465606888306,14.618817,20230831T032521_20230831T034140_T48NTP
-0.31570763134110447,12.336747,20230831T032521_20230831T034140_T48NTP
-0.3452233967356945,14.482654,20230831T032521_20230831T034140_T48NTP
-0.3798106037823263,14.607499,20230831T032521_20230831T034140_T48NTP
-0.34527281854663877,15.183228,20230831T032521_20230831T034140_T48NTP
-0.29698499261553185,12.305107,20230831T032521_20230831T034140_T48NTP
-0.3055500702625202,15.020124,20230831T032521_20230831T034140_T48NTP
-0.40838959796933244,19.241102,20230831T032521_20230831T034140_T48NTP
-0.39233574846702685,18.805721,20230831T032521_20230831T034140_T48NTP
-0.34526854044504623,12.41276,20230831T032521_20230831T034140_T48NTP
-0.3479464762948796,18.781542,20230831T032521_20230831T034140_T48NTP
-0.38392186014851903,19.509686,20230831T032521_20230831T034140_T48NTP
-0.1854783057349062,14.772592,20230831T032521_20230831T034140_T48NTP
-0.30733227109671457,11.2096405,20230831T032521_20230831T034140_T48NTP
-0.44870265854047914,19.641335,20230831T032521_20230831T034140_T48NTP
-0.2611983653972681,14.749511,20230831T032521_20230831T034140_T48NTP
-0.34332478081320494,15.449944,20230831T032521_20230831T034140_T48NTP
-0.4257064746114799,16.538095,20230831T032521_20230831T034140_T48NTP
-0.44716691097839645,18.705467,20230831T032521_20230831T034140_T48NTP
-0.4657039525482726,14.904597,20230831T032521_20230831T034140_T48NTP
-0.3457907731827578,15.449944,20230831T032521_20230831T034140_T48NTP
-0.32274167165936746,12.389352,20230831T032521_20230831T034140_T48NTP
-0.3906946996859241,14.876808,20230831T032521_20230831T034140_T48NTP
-0.46562268482482716,19.55461,20230831T032521_20230831T034140_T48NTP
-0.4029570448131984,18.93728,20230831T032521_20230831T034140_T48NTP
-0.30724231305538474,12.349096,20230831T032521_20230831T034140_T48NTP
-0.4169372992869526,19.302492,20230831T032521_20230831T034140_T48NTP
-0.3982460039223363,18.357635,20230831T032521_20230831T034140_T48NTP
-0.34034530713662425,14.927337,20230831T032521_20230831T034140_T48NTP
-0.3881656694387603,15.208139,20230831T032521_20230831T034140_T48NTP
-0.4401008844299404,18.716677,20230831T032521_20230831T034140_T48NTP
-0.39468565478315937,15.942784,20230831T032521_20230831T034140_T48NTP
-0.3681528542118096,16.018488,20230831T032521_20230831T034140_T48NTP
-0.4301758161420879,18.963728,20230831T032521_20230831T034140_T48NTP
-0.3523890831766574,15.099093,20230831T032521_20230831T034140_T48NTP
-0.4590673602732425,19.05551,20230831T032521_20230831T034140_T48NTP
-0.20964753087104995,15.330967,20230831T032521_20230831T034140_T48NTP
-0.40766548460303736,18.982204,20230831T032521_20230831T034140_T48NTP
-0.37221822448823105,14.782313,20230831T032521_20230831T034140_T48NTP
-0.4122611964378016,18.963728,20230831T032521_20230831T034140_T48NTP
-0.5530834403216878,17.858395,20230831T032521_20230831T034140_T48NTP
-0.3689723059098408,15.303573,20230831T032521_20230831T034140_T48NTP
-0.26474873093223855,12.076329,20230831T032521_20230831T034140_T48NTP
-0.439123798049449,19.14747,20230831T032521_20230831T034140_T48NTP
-0.37256462391673206,14.427767,20230831T032521_20230831T034140_T48NTP
-0.3449287600289214,15.515317,20230831T032521_20230831T034140_T48NTP
-0.23957940284087026,18.872286,20230831T032521_20230831T034140_T48NTP
-0.37174578426944344,14.670134,20230831T032521_20230831T034140_T48NTP
-0.30949403495744005,11.233945,20230831T032521_20230831T034140_T48NTP
-0.47994057138036644,19.225792,20230831T032521_20230831T034140_T48NTP
-0.32678130721584403,14.976524,20230831T032521_20230831T034140_T48NTP
-0.40057498167052813,19.210894,20230831T032521_20230831T034140_T48NTP
-0.4128846827060986,18.88049,20230831T032521_20230831T034140_T48NTP
-0.3869429876307079,17.78297,20230831T032521_20230831T034140_T48NTP
-0.4175334193969502,19.397123,20230831T032521_20230831T034140_T48NTP
-0.33393114352946457,12.389352,20230831T032521_20230831T034140_T48NTP
-0.31503955688115165,14.181724,20230831T032521_20230831T034140_T48NTP
-0.3570028431649677,16.290745,20230831T032521_20230831T034140_T48NTP
-0.38731497996979114,15.659606,20230831T032521_20230831T034140_T48NTP
-0.3553718847564039,16.9039,20230831T032521_20230831T034140_T48NTP
-0.41016949005775083,19.53028,20230831T032521_20230831T034140_T48NTP
-0.3769483953718497,15.523192,20230831T032521_20230831T034140_T48NTP
-0.10172893044536811,15.361576,20230831T032521_20230831T034140_T48NTP
-0.18711970487341945,19.06881,20230831T032521_20230831T034140_T48NTP
-0.402014273692905,15.95592,20230831T032521_20230831T034140_T48NTP
-0.3507061840892905,14.772592,20230831T032521_20230831T034140_T48NTP
-0.31751410916860023,14.2425375,20230831T032521_20230831T034140_T48NTP
-0.343711616566816,15.214322,20230831T032521_20230831T034140_T48NTP
-0.38244715296301973,14.85146,20230831T032521_20230831T034140_T48NTP
-0.37866667289204076,18.116127,20230831T032521_20230831T034140_T48NTP
-0.38989991621401976,16.46656,20230831T032521_20230831T034140_T48NTP
-0.35136941250926623,11.265752,20230831T032521_20230831T034140_T48NTP
-0.3077608931179298,12.08077,20230831T032521_20230831T034140_T48NTP
-0.2536103484428065,15.548209,20230831T032521_20230831T034140_T48NTP
-0.4043045544610076,17.858395,20230831T032521_20230831T034140_T48NTP
-0.4325095192099488,19.888388,20230831T032521_20230831T034140_T48NTP
-0.3903471513215775,15.621402,20230831T032521_20230831T034140_T48NTP
-0.371657772121003,14.802991,20230831T032521_20230831T034140_T48NTP
-0.3561465481108455,15.040825,20230831T032521_20230831T034140_T48NTP
-0.45375091673881646,19.91778,20230831T032521_20230831T034140_T48NTP
-0.34493346239029793,11.986795,20230831T032521_20230831T034140_T48NTP
-0.36097020655744905,14.991475,20230831T032521_20230831T034140_T48NTP
-0.33034791682426645,11.986795,20230831T032521_20230831T034140_T48NTP
-0.14278227618619602,18.107931,20230831T032521_20230831T034140_T48NTP
-0.3176470736731296,12.393935,20230831T032521_20230831T034140_T48NTP
-0.3823705740099771,15.208139,20230831T032521_20230831T034140_T48NTP
-0.32097253730584685,10.576836,20230831T032521_20230831T034140_T48NTP
-0.4334962790847586,19.366755,20230831T032521_20230831T034140_T48NTP
-0.4081156527508828,18.88049,20230831T032521_20230831T034140_T48NTP
-0.4166130101722734,15.548998,20230831T032521_20230831T034140_T48NTP
-0.35809610687195004,15.437696,20230831T032521_20230831T034140_T48NTP
-0.3415098452592093,15.462898,20230831T032521_20230831T034140_T48NTP
-0.6586059704003694,14.849701,20230831T032521_20230831T034140_T48NTP
-0.36999322442284116,15.621402,20230831T032521_20230831T034140_T48NTP
-0.40681364301337114,18.906075,20230831T032521_20230831T034140_T48NTP
-0.3991635753854559,19.05483,20230831T032521_20230831T034140_T48NTP
-0.3160464807842763,11.2096405,20230831T032521_20230831T034140_T48NTP
-0.5067985110949014,15.190139,20230831T032521_20230831T034140_T48NTP
-0.3322240797479084,15.595025,20230831T032521_20230831T034140_T48NTP
